question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,r1,r2,s,ground_truth
5425b2a3-cd1b-4c06-99ec-47433c4f5081,4.2382174,4.0869513,1.1536927,4.2281737,0.5113348,0.38414443,0.095688954,0.38414443,3.9196742,3.7249765,1.0223484,3.7249765,0.14726421,0.106346235,0.023823678,0.106346235,0.6,8,0.1053605156578263,8.81649,0
5425b2a3-cd1b-4c06-99ec-47433c4f5081,4.2382174,4.0869513,1.1536927,4.2281737,0.5113348,0.38414443,0.095688954,0.38414443,3.9196742,3.7249765,1.0223484,3.7249765,0.14726421,0.106346235,0.023823678,0.106346235,0.6,9,0.09531017980432487,8.81649,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,5.0967255,5.545498,2.84942,5.9890256,0.0,0.0,0.0,0.0,5.594868,6.020415,3.1980536,6.4983373,0.060911994,0.041317616,0.008030031,0.041317616,1.0,0,0.6931471805599453,10.752505,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,5.0967255,5.545498,2.84942,5.9890256,0.0,0.0,0.0,0.0,5.594868,6.020415,3.1980536,6.4983373,0.060911994,0.041317616,0.008030031,0.041317616,1.0,1,0.4054651081081644,10.752505,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,5.241726,4.765655,1.6650298,4.990162,0.0,0.0,0.0,0.0,5.4444804,5.003406,1.7622329,5.232538,0.060911994,0.041317616,0.008030031,0.041317616,0.75,2,0.2876820724517809,10.747118,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,5.241726,4.765655,1.6650298,4.990162,0.0,0.0,0.0,0.0,5.4444804,5.003406,1.7622329,5.232538,0.060911994,0.041317616,0.008030031,0.041317616,0.75,3,0.22314355131420976,10.747118,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,4.0563884,4.044887,1.4581544,4.1737347,0.44964185,0.38079923,0.13387202,0.38079923,3.7909245,3.7352457,1.25684,3.7352457,0.060911994,0.041317616,0.008030031,0.041317616,1.0,4,0.18232155679395462,8.357867,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,4.0563884,4.044887,1.4581544,4.1737347,0.44964185,0.38079923,0.13387202,0.38079923,3.7909245,3.7352457,1.25684,3.7352457,0.060911994,0.041317616,0.008030031,0.041317616,1.0,5,0.1541506798272583,8.357867,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,3.8217237,3.391435,1.0426393,3.62527,0.4396494,0.31134188,0.10462039,0.3370258,3.4406962,3.0689445,0.900578,3.1910005,0.060911994,0.041317616,0.008030031,0.041317616,1.0,6,0.13353139262452263,7.7629814,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,3.8217237,3.391435,1.0426393,3.62527,0.4396494,0.31134188,0.10462039,0.3370258,3.4406962,3.0689445,0.900578,3.1910005,0.060911994,0.041317616,0.008030031,0.041317616,1.0,7,0.11778303565638346,7.7629814,0
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,3.6448698,2.8757133,0.8493893,2.8757133,0.44964185,0.38079923,0.13387202,0.38079923,3.4092793,2.2501614,0.49118656,2.2501614,0.060911994,0.041317616,0.008030031,0.041317616,1.0,8,0.1053605156578263,7.564703,1
7b8c3c50-dcf6-49a2-9d03-bce4c1594db3,3.6448698,2.8757133,0.8493893,2.8757133,0.44964185,0.38079923,0.13387202,0.38079923,3.4092793,2.2501614,0.49118656,2.2501614,0.060911994,0.041317616,0.008030031,0.041317616,1.0,9,0.09531017980432487,7.564703,0
1764786e-3d87-42be-a741-058b6cab00d9,4.2124906,3.6296954,1.1358334,3.9427247,0.0,0.0,0.0,0.0,4.661739,3.944666,1.3741693,4.302083,0.052131433,0.024973312,0.0,0.024973312,1.0,0,0.6931471805599453,8.926361,0
1764786e-3d87-42be-a741-058b6cab00d9,4.2124906,3.6296954,1.1358334,3.9427247,0.0,0.0,0.0,0.0,4.661739,3.944666,1.3741693,4.302083,0.052131433,0.024973312,0.0,0.024973312,1.0,1,0.4054651081081644,8.926361,0
1764786e-3d87-42be-a741-058b6cab00d9,3.8982115,2.9929,0.0,2.9929,0.0,0.0,0.0,0.0,4.0219073,3.1066513,0.0,3.1066513,0.052131433,0.024973312,0.0,0.024973312,0.6666667,2,0.2876820724517809,7.9722505,0
1764786e-3d87-42be-a741-058b6cab00d9,3.8982115,2.9929,0.0,2.9929,0.0,0.0,0.0,0.0,4.0219073,3.1066513,0.0,3.1066513,0.052131433,0.024973312,0.0,0.024973312,0.6666667,3,0.22314355131420976,7.9722505,0
1764786e-3d87-42be-a741-058b6cab00d9,3.6256661,2.5011172,0.0,2.67318,0.411678,0.21407329,0.0,0.21407329,3.5176754,2.4066944,0.0,2.5433993,0.052131433,0.024973312,0.0,0.024973312,0.6666667,4,0.18232155679395462,7.607151,0
1764786e-3d87-42be-a741-058b6cab00d9,3.6256661,2.5011172,0.0,2.67318,0.411678,0.21407329,0.0,0.21407329,3.5176754,2.4066944,0.0,2.5433993,0.052131433,0.024973312,0.0,0.024973312,0.6666667,5,0.1541506798272583,7.607151,0
1764786e-3d87-42be-a741-058b6cab00d9,3.632203,2.7998352,0.09907452,2.8372166,0.42291522,0.28973567,0.05534573,0.28973567,3.409686,2.3340535,0.0,2.3809829,0.052131433,0.024973312,0.0,0.024973312,1.0,6,0.13353139262452263,7.516936,1
1764786e-3d87-42be-a741-058b6cab00d9,3.632203,2.7998352,0.09907452,2.8372166,0.42291522,0.28973567,0.05534573,0.28973567,3.409686,2.3340535,0.0,2.3809829,0.052131433,0.024973312,0.0,0.024973312,1.0,7,0.11778303565638346,7.516936,0
1764786e-3d87-42be-a741-058b6cab00d9,3.2931235,2.2346814,0.0,2.3476958,0.0,0.0,0.0,0.0,3.409686,2.3340535,0.0,2.4493747,0.052131433,0.024973312,0.0,0.024973312,0.6666667,8,0.1053605156578263,6.754941,0
1764786e-3d87-42be-a741-058b6cab00d9,3.2931235,2.2346814,0.0,2.3476958,0.0,0.0,0.0,0.0,3.409686,2.3340535,0.0,2.4493747,0.052131433,0.024973312,0.0,0.024973312,0.6666667,9,0.09531017980432487,6.754941,0
1bff0650-a4e9-482e-845e-578e567b74ef,3.2093258,2.4275415,0.4429785,2.6189141,0.0,0.0,0.0,0.0,3.344779,2.5649183,0.47145268,2.7631528,0.03656076,0.017144026,0.0,0.017144026,1.0,0,0.6931471805599453,6.5906653,0
1bff0650-a4e9-482e-845e-578e567b74ef,3.2093258,2.4275415,0.4429785,2.6189141,0.0,0.0,0.0,0.0,3.344779,2.5649183,0.47145268,2.7631528,0.03656076,0.017144026,0.0,0.017144026,1.0,1,0.4054651081081644,6.5906653,0
1bff0650-a4e9-482e-845e-578e567b74ef,3.0708416,2.246207,0.34499747,2.3888505,0.7732147,0.6263358,0.32369804,0.6263358,2.2239656,1.5595343,0.0,1.5595343,0.03656076,0.017144026,0.0,0.017144026,1.0,2,0.2876820724517809,6.104583,1
1bff0650-a4e9-482e-845e-578e567b74ef,3.0708416,2.246207,0.34499747,2.3888505,0.7732147,0.6263358,0.32369804,0.6263358,2.2239656,1.5595343,0.0,1.5595343,0.03656076,0.017144026,0.0,0.017144026,1.0,3,0.22314355131420976,6.104583,0
1bff0650-a4e9-482e-845e-578e567b74ef,2.706403,1.7190434,0.30704004,1.7406222,0.5947096,0.33561423,0.14513397,0.33561423,2.2757645,1.422909,0.16959372,1.422909,0.0,0.0,0.0,0.0,0.6666667,4,0.18232155679395462,5.576877,0
1bff0650-a4e9-482e-845e-578e567b74ef,2.706403,1.7190434,0.30704004,1.7406222,0.5947096,0.33561423,0.14513397,0.33561423,2.2757645,1.422909,0.16959372,1.422909,0.0,0.0,0.0,0.0,0.6666667,5,0.1541506798272583,5.576877,0
1bff0650-a4e9-482e-845e-578e567b74ef,2.6118257,1.2287704,0.16098687,1.3344753,0.5947096,0.33561423,0.14513397,0.33561423,2.0915892,0.8269793,0.034019157,0.8269793,0.0022485808,0.0,0.0,0.0,0.8333334,6,0.13353139262452263,5.300373,0
1bff0650-a4e9-482e-845e-578e567b74ef,2.6118257,1.2287704,0.16098687,1.3344753,0.5947096,0.33561423,0.14513397,0.33561423,2.0915892,0.8269793,0.034019157,0.8269793,0.0022485808,0.0,0.0,0.0,0.8333334,7,0.11778303565638346,5.300373,0
1bff0650-a4e9-482e-845e-578e567b74ef,2.3091805,1.4583361,0.0,1.5118592,0.0,0.0,0.0,0.0,2.4212306,1.547269,0.0,1.6022972,0.03656076,0.017144026,0.0,0.017144026,0.33333334,8,0.1053605156578263,4.7669716,0
1bff0650-a4e9-482e-845e-578e567b74ef,2.3091805,1.4583361,0.0,1.5118592,0.0,0.0,0.0,0.0,2.4212306,1.547269,0.0,1.6022972,0.03656076,0.017144026,0.0,0.017144026,0.33333334,9,0.09531017980432487,4.7669716,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,3.6734972,2.5172868,0.0,2.6012242,0.0,0.0,0.0,0.0,3.8424442,2.6583757,0.0,2.7589188,0.046597213,0.022222428,0.0,0.022222428,0.75,0,0.6931471805599453,7.5625386,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,3.6734972,2.5172868,0.0,2.6012242,0.0,0.0,0.0,0.0,3.8424442,2.6583757,0.0,2.7589188,0.046597213,0.022222428,0.0,0.022222428,0.75,1,0.4054651081081644,7.5625386,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,3.1945274,2.5906482,1.2373359,2.6764576,0.0,0.0,0.0,0.0,3.605188,2.8253648,1.4654665,2.9284756,0.046597213,0.022222428,0.0,0.022222428,1.0,2,0.2876820724517809,6.8463125,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,3.1945274,2.5906482,1.2373359,2.6764576,0.0,0.0,0.0,0.0,3.605188,2.8253648,1.4654665,2.9284756,0.046597213,0.022222428,0.0,0.022222428,1.0,3,0.22314355131420976,6.8463125,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,3.1514263,2.043902,0.0,2.0826094,0.25876087,0.13257857,0.0,0.13257857,3.1433153,2.0284407,0.0,2.0284407,0.046597213,0.022222428,0.0,0.022222428,0.5,4,0.18232155679395462,6.6000996,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,3.1514263,2.043902,0.0,2.0826094,0.25876087,0.13257857,0.0,0.13257857,3.1433153,2.0284407,0.0,2.0284407,0.046597213,0.022222428,0.0,0.022222428,0.5,5,0.1541506798272583,6.6000996,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,2.7361243,1.751631,0.0,1.8065765,0.2520874,0.12185984,0.0,0.12185984,2.6071808,1.678047,0.0,1.6932842,0.046597213,0.022222428,0.0,0.022222428,1.0,6,0.13353139262452263,5.6419897,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,2.7361243,1.751631,0.0,1.8065765,0.2520874,0.12185984,0.0,0.12185984,2.6071808,1.678047,0.0,1.6932842,0.046597213,0.022222428,0.0,0.022222428,1.0,7,0.11778303565638346,5.6419897,0
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,2.4741275,2.0120928,0.21277156,2.0120928,0.3103857,0.28431347,0.10362868,0.28431347,2.169667,1.3622034,0.0,1.3622034,0.046597213,0.022222428,0.0,0.022222428,1.0,8,0.1053605156578263,5.0007772,1
3064d7be-ad5c-4ece-bdfb-36b8bff1be44,2.4741275,2.0120928,0.21277156,2.0120928,0.3103857,0.28431347,0.10362868,0.28431347,2.169667,1.3622034,0.0,1.3622034,0.046597213,0.022222428,0.0,0.022222428,1.0,9,0.09531017980432487,5.0007772,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,5.778551,4.892142,1.8558133,5.2381043,0.0,0.0,0.0,0.0,6.044446,5.167503,1.9938095,5.5289927,0.060911994,0.041317616,0.008030031,0.041317616,0.8,0,0.6931471805599453,11.883909,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,5.778551,4.892142,1.8558133,5.2381043,0.0,0.0,0.0,0.0,6.044446,5.167503,1.9938095,5.5289927,0.060911994,0.041317616,0.008030031,0.041317616,0.8,1,0.4054651081081644,11.883909,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,5.437471,5.0380154,3.192401,5.459642,0.0,0.0,0.0,0.0,5.9870934,5.425251,3.6055958,5.86551,0.060911994,0.041317616,0.008030031,0.041317616,1.0,2,0.2876820724517809,11.4854765,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,5.437471,5.0380154,3.192401,5.459642,0.0,0.0,0.0,0.0,5.9870934,5.425251,3.6055958,5.86551,0.060911994,0.041317616,0.008030031,0.041317616,1.0,3,0.22314355131420976,11.4854765,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,4.0563884,3.9419856,1.5056671,4.070833,0.44964185,0.32133433,0.14499466,0.32133433,3.7909245,3.7352457,1.25684,3.7352457,0.060911994,0.041317616,0.008030031,0.041317616,0.8,4,0.18232155679395462,8.357867,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,4.0563884,3.9419856,1.5056671,4.070833,0.44964185,0.32133433,0.14499466,0.32133433,3.7909245,3.7352457,1.25684,3.7352457,0.060911994,0.041317616,0.008030031,0.041317616,0.8,5,0.1541506798272583,8.357867,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,4.030965,2.4568734,0.8344561,2.7091835,0.43741602,0.31757265,0.08364895,0.31757265,3.6157575,1.8992879,0.5268662,1.962084,0.060911994,0.041317616,0.008030031,0.041317616,0.8,6,0.13353139262452263,8.14505,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,4.030965,2.4568734,0.8344561,2.7091835,0.43741602,0.31757265,0.08364895,0.31757265,3.6157575,1.8992879,0.5268662,1.962084,0.060911994,0.041317616,0.008030031,0.041317616,0.8,7,0.11778303565638346,8.14505,0
25072bb8-bf5a-4a43-8b0d-e085c8380205,4.0386405,3.4508004,1.8109065,3.854115,0.5262987,0.41195348,0.17028686,0.41195348,3.173253,2.346423,0.9885444,2.6063046,0.060911994,0.041317616,0.008030031,0.041317616,1.0,8,0.1053605156578263,7.799104,1
25072bb8-bf5a-4a43-8b0d-e085c8380205,4.0386405,3.4508004,1.8109065,3.854115,0.5262987,0.41195348,0.17028686,0.41195348,3.173253,2.346423,0.9885444,2.6063046,0.060911994,0.041317616,0.008030031,0.041317616,1.0,9,0.09531017980432487,7.799104,0
80137152-04ac-4bbb-8042-02ce1b5b3940,2.8906887,1.930593,1.0578012,2.18691,0.0,0.0,0.0,0.0,3.3005333,2.1078546,1.2810532,2.3994029,0.03656076,0.017144026,0.0,0.017144026,1.0,0,0.6931471805599453,6.2277827,0
80137152-04ac-4bbb-8042-02ce1b5b3940,2.8906887,1.930593,1.0578012,2.18691,0.0,0.0,0.0,0.0,3.3005333,2.1078546,1.2810532,2.3994029,0.03656076,0.017144026,0.0,0.017144026,1.0,1,0.4054651081081644,6.2277827,0
80137152-04ac-4bbb-8042-02ce1b5b3940,2.3498027,1.5117923,0.0,1.5653154,0.0,0.0,0.0,0.0,2.5682,1.616684,0.010044854,1.6717122,0.03656076,0.017144026,0.0,0.017144026,1.0,2,0.2876820724517809,4.9545636,0
80137152-04ac-4bbb-8042-02ce1b5b3940,2.3498027,1.5117923,0.0,1.5653154,0.0,0.0,0.0,0.0,2.5682,1.616684,0.010044854,1.6717122,0.03656076,0.017144026,0.0,0.017144026,1.0,3,0.22314355131420976,4.9545636,0
80137152-04ac-4bbb-8042-02ce1b5b3940,2.0385714,1.309462,0.0,1.3508872,0.1785051,0.08787202,0.0,0.08787202,1.9714313,1.2548898,0.0,1.2548898,0.03656076,0.017144026,0.0,0.017144026,0.5,4,0.18232155679395462,4.2250686,0
80137152-04ac-4bbb-8042-02ce1b5b3940,2.0385714,1.309462,0.0,1.3508872,0.1785051,0.08787202,0.0,0.08787202,1.9714313,1.2548898,0.0,1.2548898,0.03656076,0.017144026,0.0,0.017144026,0.5,5,0.1541506798272583,4.2250686,0
80137152-04ac-4bbb-8042-02ce1b5b3940,1.9572726,1.2241173,0.0,1.3143207,0.1816205,0.090987414,0.0,0.090987414,1.8686187,1.1502955,0.0,1.2162731,0.03656076,0.017144026,0.0,0.017144026,0.5,6,0.13353139262452263,4.0440726,0
80137152-04ac-4bbb-8042-02ce1b5b3940,1.9572726,1.2241173,0.0,1.3143207,0.1816205,0.090987414,0.0,0.090987414,1.8686187,1.1502955,0.0,1.2162731,0.03656076,0.017144026,0.0,0.017144026,0.5,7,0.11778303565638346,4.0440726,0
80137152-04ac-4bbb-8042-02ce1b5b3940,1.946654,1.0311112,0.04049028,1.0745081,0.18541162,0.08787202,0.0,0.08787202,1.7930317,0.9329804,0.051753767,0.9329804,0.03656076,0.017144026,0.0,0.017144026,0.75,8,0.1053605156578263,3.961658,0
80137152-04ac-4bbb-8042-02ce1b5b3940,1.946654,1.0311112,0.04049028,1.0745081,0.18541162,0.08787202,0.0,0.08787202,1.7930317,0.9329804,0.051753767,0.9329804,0.03656076,0.017144026,0.0,0.017144026,0.75,9,0.09531017980432487,3.961658,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,5.162721,5.620817,2.2006006,5.9872193,0.0,0.0,0.0,0.0,5.689888,6.245689,2.5590734,6.6414466,0.12118451,0.060269907,0.0,0.060269907,1.0,0,0.6931471805599453,10.973794,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,5.162721,5.620817,2.2006006,5.9872193,0.0,0.0,0.0,0.0,5.689888,6.245689,2.5590734,6.6414466,0.12118451,0.060269907,0.0,0.060269907,1.0,1,0.4054651081081644,10.973794,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,4.659152,3.3592014,0.0,3.3923025,0.0,0.0,0.0,0.0,4.953567,3.6296597,0.0,3.6635852,0.12118451,0.060269907,0.0,0.060269907,0.5,2,0.2876820724517809,9.733904,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,4.659152,3.3592014,0.0,3.3923025,0.0,0.0,0.0,0.0,4.953567,3.6296597,0.0,3.6635852,0.12118451,0.060269907,0.0,0.060269907,0.5,3,0.22314355131420976,9.733904,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,3.8268707,2.9419572,0.0,2.9908264,0.31430352,0.16151987,0.0,0.16151987,3.7886598,2.6724658,0.0,2.7378209,0.12118451,0.060269907,0.0,0.060269907,0.5,4,0.18232155679395462,8.051019,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,3.8268707,2.9419572,0.0,2.9908264,0.31430352,0.16151987,0.0,0.16151987,3.7886598,2.6724658,0.0,2.7378209,0.12118451,0.060269907,0.0,0.060269907,0.5,5,0.1541506798272583,8.051019,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,3.4373527,3.1499128,1.007224,3.2645702,0.38090923,0.32448393,0.10972471,0.32448393,2.849988,1.6954919,0.15181124,1.8685273,0.12118451,0.060269907,0.0,0.060269907,1.0,6,0.13353139262452263,6.7894344,1
a34b4f80-2f4b-4a1c-9eca-af073550fa26,3.4373527,3.1499128,1.007224,3.2645702,0.38090923,0.32448393,0.10972471,0.32448393,2.849988,1.6954919,0.15181124,1.8685273,0.12118451,0.060269907,0.0,0.060269907,1.0,7,0.11778303565638346,6.7894344,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,3.2566845,2.4785392,0.1194444,2.4785392,0.32951012,0.21266659,0.045413673,0.21266659,3.0262961,2.0056763,0.0,2.0056763,0.12118451,0.060269907,0.0,0.060269907,0.75,8,0.1053605156578263,6.7336755,0
a34b4f80-2f4b-4a1c-9eca-af073550fa26,3.2566845,2.4785392,0.1194444,2.4785392,0.32951012,0.21266659,0.045413673,0.21266659,3.0262961,2.0056763,0.0,2.0056763,0.12118451,0.060269907,0.0,0.060269907,0.75,9,0.09531017980432487,6.7336755,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,2.4907815,2.2906094,0.28022552,2.427812,0.0,0.0,0.0,0.0,2.8078842,2.6243675,0.3955151,2.7729273,0.11222697,0.0,0.0,0.0,1.0,0,0.6931471805599453,5.410893,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,2.4907815,2.2906094,0.28022552,2.427812,0.0,0.0,0.0,0.0,2.8078842,2.6243675,0.3955151,2.7729273,0.11222697,0.0,0.0,0.0,1.0,1,0.4054651081081644,5.410893,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,2.024143,0.0,0.0,0.0,0.20644987,0.0,0.0,0.0,1.9821385,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.33333334,2,0.2876820724517809,4.3249583,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,2.024143,0.0,0.0,0.0,0.20644987,0.0,0.0,0.0,1.9821385,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.33333334,3,0.22314355131420976,4.3249583,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,2.0007353,0.0,0.0,0.0,0.20489858,0.0,0.0,0.0,1.9587308,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.33333334,4,0.18232155679395462,4.276592,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,2.0007353,0.0,0.0,0.0,0.20489858,0.0,0.0,0.0,1.9587308,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.33333334,5,0.1541506798272583,4.276592,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,1.9488611,0.1692759,0.0,0.1692759,0.22348905,0.05712215,0.0,0.05712215,1.7108792,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.6666667,6,0.13353139262452263,3.9954565,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,1.9488611,0.1692759,0.0,0.1692759,0.22348905,0.05712215,0.0,0.05712215,1.7108792,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.6666667,7,0.11778303565638346,3.9954565,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,1.884903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9587308,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.33333334,8,0.1053605156578263,3.9558609,0
8452f6df-d1e5-488f-b0b8-a7b7efc23e91,1.884903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9587308,0.0,0.0,0.0,0.11222697,0.0,0.0,0.0,0.33333334,9,0.09531017980432487,3.9558609,0
443441af-53ce-49c0-92a2-0e1578939362,5.1006823,3.8474743,1.0638086,4.015164,0.0,0.0,0.0,0.0,5.5556803,4.067829,1.1696732,4.239348,0.052131433,0.024973312,0.0,0.024973312,1.0,0,0.6931471805599453,10.708494,0
443441af-53ce-49c0-92a2-0e1578939362,5.1006823,3.8474743,1.0638086,4.015164,0.0,0.0,0.0,0.0,5.5556803,4.067829,1.1696732,4.239348,0.052131433,0.024973312,0.0,0.024973312,1.0,1,0.4054651081081644,10.708494,0
443441af-53ce-49c0-92a2-0e1578939362,3.8147473,2.548145,1.1871107,2.548145,1.8309501,1.7571789,0.8737594,1.7571789,2.7800074,1.0459218,0.35850525,1.0459218,0.052131433,0.024973312,0.0,0.024973312,1.0,2,0.2876820724517809,8.477837,1
443441af-53ce-49c0-92a2-0e1578939362,3.8147473,2.548145,1.1871107,2.548145,1.8309501,1.7571789,0.8737594,1.7571789,2.7800074,1.0459218,0.35850525,1.0459218,0.052131433,0.024973312,0.0,0.024973312,1.0,3,0.22314355131420976,8.477837,0
443441af-53ce-49c0-92a2-0e1578939362,4.070554,3.0981958,0.24490821,3.0981958,0.0,0.0,0.0,0.0,4.1890216,3.2263165,0.2625512,3.2263165,0.052131433,0.024973312,0.0,0.024973312,0.6,4,0.18232155679395462,8.311707,0
443441af-53ce-49c0-92a2-0e1578939362,4.070554,3.0981958,0.24490821,3.0981958,0.0,0.0,0.0,0.0,4.1890216,3.2263165,0.2625512,3.2263165,0.052131433,0.024973312,0.0,0.024973312,0.6,5,0.1541506798272583,8.311707,0
443441af-53ce-49c0-92a2-0e1578939362,3.6256661,2.5011172,0.0,2.67318,0.411678,0.21407329,0.0,0.21407329,3.5176754,2.4066944,0.0,2.5433993,0.052131433,0.024973312,0.0,0.024973312,0.4,6,0.13353139262452263,7.607151,0
443441af-53ce-49c0-92a2-0e1578939362,3.6256661,2.5011172,0.0,2.67318,0.411678,0.21407329,0.0,0.21407329,3.5176754,2.4066944,0.0,2.5433993,0.052131433,0.024973312,0.0,0.024973312,0.4,7,0.11778303565638346,7.607151,0
443441af-53ce-49c0-92a2-0e1578939362,3.632203,2.6528304,0.0,2.6902118,0.42291522,0.215295,0.0,0.215295,3.409686,2.3340535,0.0,2.3809829,0.052131433,0.024973312,0.0,0.024973312,0.6,8,0.1053605156578263,7.516936,0
443441af-53ce-49c0-92a2-0e1578939362,3.632203,2.6528304,0.0,2.6902118,0.42291522,0.215295,0.0,0.215295,3.409686,2.3340535,0.0,2.3809829,0.052131433,0.024973312,0.0,0.024973312,0.6,9,0.09531017980432487,7.516936,0
d6b40956-c103-4369-b477-e49210aee719,7.368596,6.889824,4.431813,7.852983,0.0,0.0,0.0,0.0,7.8249793,7.339571,4.808382,8.339586,0.059262637,0.0,0.0,0.0,1.0,0,0.6931471805599453,15.252838,0
d6b40956-c103-4369-b477-e49210aee719,7.368596,6.889824,4.431813,7.852983,0.0,0.0,0.0,0.0,7.8249793,7.339571,4.808382,8.339586,0.059262637,0.0,0.0,0.0,1.0,1,0.4054651081081644,15.252838,0
d6b40956-c103-4369-b477-e49210aee719,5.219183,3.5428488,1.5643934,3.7830315,1.4884318,1.3593045,0.63702273,1.3593045,3.9547095,1.5112094,0.28456655,1.6381317,0.059262637,0.0,0.0,0.0,1.0,2,0.2876820724517809,10.721587,1
d6b40956-c103-4369-b477-e49210aee719,5.219183,3.5428488,1.5643934,3.7830315,1.4884318,1.3593045,0.63702273,1.3593045,3.9547095,1.5112094,0.28456655,1.6381317,0.059262637,0.0,0.0,0.0,1.0,3,0.22314355131420976,10.721587,0
d6b40956-c103-4369-b477-e49210aee719,3.5352876,0.0,0.56685627,0.31576064,0.0,0.0,0.0,0.0,3.6422613,0.0,0.58302766,0.32579523,0.059262637,0.0,0.0,0.0,0.5,4,0.18232155679395462,7.2368116,0
d6b40956-c103-4369-b477-e49210aee719,3.5352876,0.0,0.56685627,0.31576064,0.0,0.0,0.0,0.0,3.6422613,0.0,0.58302766,0.32579523,0.059262637,0.0,0.0,0.0,0.5,5,0.1541506798272583,7.2368116,0
d6b40956-c103-4369-b477-e49210aee719,3.5570552,1.2159429,0.0,1.353134,0.0,0.0,0.0,0.0,3.6179,1.2441223,0.0,1.3835235,0.0,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,7.1749554,0
d6b40956-c103-4369-b477-e49210aee719,3.5570552,1.2159429,0.0,1.353134,0.0,0.0,0.0,0.0,3.6179,1.2441223,0.0,1.3835235,0.0,0.0,0.0,0.0,0.33333334,7,0.11778303565638346,7.1749554,0
d6b40956-c103-4369-b477-e49210aee719,3.4241102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5974934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333334,8,0.1053605156578263,7.0216036,0
d6b40956-c103-4369-b477-e49210aee719,3.4241102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5974934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333334,9,0.09531017980432487,7.0216036,0
fffff687-36da-4c51-8284-2699967750b3,2.6764345,1.5120343,0.18241279,1.6585416,0.5315875,0.32481167,0.11479152,0.32481167,2.0158124,0.7980212,0.0,0.9757523,0.043509237,0.0,0.0,0.0,1.0,0,0.6931471805599453,5.2673435,1
